index,shop,userid,userinfo,rating,date,photos,username,language,text
1,cafe-galilee-singapore-2,H8mXfh5XgGCqmMLwVH7k5A,"{'link': '/user_details?userid=H8mXfh5XgGCqmMLwVH7k5A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/180s.jpg 3.00x', 'markupDisplayName': 'Melissa Y.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Melissa Y.', 'userUrl': '/user_details?userid=H8mXfh5XgGCqmMLwVH7k5A', 'partnerAlias': None, 'friendCount': 558, 'photoCount': 6125, 'reviewCount': 521, 'eliteYear': 2022}",3,2/25/2015,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/CNbuCxumBdlyPTLUY8YW-Q/180s.jpg', 'link': '/biz_photos/cafe-galilee-singapore-2?reviewid=CxGE9O7H2lMGAz-SOacNbg&amp;select=CNbuCxumBdlyPTLUY8YW-Q', 'altText': 'Photo of Cafe Galilee - Singapore, Singapore. chocolate croissant, tuna sandwich', 'width': 180, 'height': 180, 'caption': 'chocolate croissant, tuna sandwich'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/l9zdcASLM1MnLeLDI90VOA/180s.jpg', 'link': '/biz_photos/cafe-galilee-singapore-2?reviewid=CxGE9O7H2lMGAz-SOacNbg&amp;select=l9zdcASLM1MnLeLDI90VOA', 'altText': 'Photo of Cafe Galilee - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/-Qa_4Ylfx0aaJ5IwKXdbGA/180s.jpg', 'link': '/biz_photos/cafe-galilee-singapore-2?reviewid=CxGE9O7H2lMGAz-SOacNbg&amp;select=-Qa_4Ylfx0aaJ5IwKXdbGA', 'altText': 'Photo of Cafe Galilee - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/weFJBuzEB9dkhFPMIqsp2Q/180s.jpg', 'link': '/biz_photos/cafe-galilee-singapore-2?reviewid=CxGE9O7H2lMGAz-SOacNbg&amp;select=weFJBuzEB9dkhFPMIqsp2Q', 'altText': 'Photo of Cafe Galilee - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': ''}]",Melissa Y.,en,"Unknown to many, Cafe Galilee makes it&amp;#39;s presence known in many national libraries and also, catering services in many government events. I was at a public service event whereby I noticed the food was catering from this company.<br&gt;<br&gt;Most of the snacks were very light, not gerlat. Even the brownie was very light, I usually fear brownies from caterers, as they&amp;#39;re usually the commercially produced, super hard and dense/frozen for a long time, brownies. <br&gt;<br&gt;The cheesecake was a cube of cream cheese, over a light cake sponge, no biscuit, graham cracker based. I actually liked the cake base, another modification which helps make these snacks &amp;#34;lighter&amp;#34;. <br&gt;<br&gt;The chicken pastry, which is the halal version of the char siew soh/seremban siew pau-style, tasted a bit strange. The pastry smelt and tasted very buttery and the chicken was cooked to taste like char siew.<br&gt;<br&gt;Still, reasonably okay food caterer, for tea snacks for any occasion."
2,cafe-galilee-singapore-2,kR2t_vMvggiSDNV6taSPPw,"{'link': '/user_details?userid=kR2t_vMvggiSDNV6taSPPw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/ssFkO8P9V_EUofPsvroOKQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/ssFkO8P9V_EUofPsvroOKQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/ssFkO8P9V_EUofPsvroOKQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/ssFkO8P9V_EUofPsvroOKQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/ssFkO8P9V_EUofPsvroOKQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/ssFkO8P9V_EUofPsvroOKQ/180s.jpg 3.00x', 'markupDisplayName': 'Raymond L.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Raymond L.', 'userUrl': '/user_details?userid=kR2t_vMvggiSDNV6taSPPw', 'partnerAlias': None, 'friendCount': 17, 'photoCount': 187, 'reviewCount': 181, 'eliteYear': None}",3,8/4/2012,[],Raymond L.,en,"Situated within Ang Mo Kio library, this is actually one of the more comfortable Cafe Galilee branches I&amp;#39;ve visited. <br&gt;<br&gt;Don&amp;#39;t expect much from the food. Other than deep fried finger food (which can&amp;#39;t really go wrong) such as fries, potato wedges, and chicken nuggets, it isn&amp;#39;t that great. The pasta and other stuff fill up your stomach in a pinch, but unless you have no choice there&amp;#39;s no way you should go for the food when there are so many other good kopitiams nearby.<br&gt;<br&gt;The coffee situation is slightly better. The hot chocolate is not bad, although the coffees such as latte is nothing to shout about. It&amp;#39;s nice to sit with a nice book or with some friends, but there are much better places to go in the vicinity if you don&amp;#39;t have to be at the library."
0,bake-cheese-tart-singapore,JXrx-kwCSuf1xCkwuv0Nfw,"{'link': '/user_details?userid=JXrx-kwCSuf1xCkwuv0Nfw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/wBWE1XeANnFJYDJHrcqx0w/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/wBWE1XeANnFJYDJHrcqx0w/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/wBWE1XeANnFJYDJHrcqx0w/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/wBWE1XeANnFJYDJHrcqx0w/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/wBWE1XeANnFJYDJHrcqx0w/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/wBWE1XeANnFJYDJHrcqx0w/180s.jpg 3.00x', 'markupDisplayName': 'Eunice F.', 'displayLocation': 'Toa Payoh, Singapore, Singapore', 'altText': 'Eunice F.', 'userUrl': '/user_details?userid=JXrx-kwCSuf1xCkwuv0Nfw', 'partnerAlias': None, 'friendCount': 44, 'photoCount': 52, 'reviewCount': 31, 'eliteYear': None}",5,5/2/2017,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/lXYdUwR6R_4TosaN4ALmvA/300s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=uCWewgpY5noFSPPj68V-FA&amp;select=lXYdUwR6R_4TosaN4ALmvA', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. The insides pre-microwaving', 'width': 300, 'height': 300, 'caption': 'The insides pre-microwaving'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/vwwWInOE2O2TfMeFWgmz1g/300s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=uCWewgpY5noFSPPj68V-FA&amp;select=vwwWInOE2O2TfMeFWgmz1g', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. 2!!! Such a luxury', 'width': 300, 'height': 300, 'caption': '2!!! Such a luxury'}]",Eunice F.,en,"I would commit murder for one of these heavenly tarts. Having tasted a whole range of cheese tarts from Pablo to KFC (which was surprisingly decent), Bake trumps its rivals by a large margin. The buttery crust is firm and manages to hold together throughout the plate-to-mouth journey. Cheese filling is the right balance of sweet &amp;amp; savory, which produces the most divine flavor burst in one&amp;#39;s mouth. Breaks my heart to drop $3.50 on just ONE tart, but sometimes this indulgence is necessary! <br&gt;<br&gt;Protip: if you&amp;#39;re getting it to-go, microwave for 3 minutes to get the cheese filling gooey again!"
1,bake-cheese-tart-singapore,hNVDKA4ka8k3hSlicCQDjQ,"{'link': '/user_details?userid=hNVDKA4ka8k3hSlicCQDjQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/2FqwlqDs361L8xS-T9WINg/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/2FqwlqDs361L8xS-T9WINg/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/2FqwlqDs361L8xS-T9WINg/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/2FqwlqDs361L8xS-T9WINg/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/2FqwlqDs361L8xS-T9WINg/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/2FqwlqDs361L8xS-T9WINg/180s.jpg 3.00x', 'markupDisplayName': 'Nancy L.', 'displayLocation': 'Houston, TX', 'altText': 'Nancy L.', 'userUrl': '/user_details?userid=hNVDKA4ka8k3hSlicCQDjQ', 'partnerAlias': None, 'friendCount': 201, 'photoCount': 1442, 'reviewCount': 285, 'eliteYear': 2022}",4,1/7/2019,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/VviogwpncLCI5zxFrOlDiw/300s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=J3gwj_A7k6OFspybJdlMGg&amp;select=VviogwpncLCI5zxFrOlDiw', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Nancy L.,en,Nice presentation and well made tarts. Tried it for the first time and enjoyed it. Tart was baked well with the buttery crust and soft cheese filling-had a good mix of sweet and savory. It is a bit on the pricy side. Think I should&amp;#39;ve warmed it up first to get the full effect since it wasn&amp;#39;t warm or gooey as I was eating mine as others have mentioned.
2,bake-cheese-tart-singapore,bqJNDwrpF-vULjAVAh_LyQ,"{'link': '/user_details?userid=bqJNDwrpF-vULjAVAh_LyQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/85ok9UcLdTkw87AcvQOHxQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/85ok9UcLdTkw87AcvQOHxQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/85ok9UcLdTkw87AcvQOHxQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/85ok9UcLdTkw87AcvQOHxQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/85ok9UcLdTkw87AcvQOHxQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/85ok9UcLdTkw87AcvQOHxQ/180s.jpg 3.00x', 'markupDisplayName': 'Christina N.', 'displayLocation': 'Redwood City, CA', 'altText': 'Christina N.', 'userUrl': '/user_details?userid=bqJNDwrpF-vULjAVAh_LyQ', 'partnerAlias': None, 'friendCount': 356, 'photoCount': 2517, 'reviewCount': 1531, 'eliteYear': 2022}",5,12/28/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/jPuaET106LcQGf1yTnqEhg/300s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=CNmOdz0F6zGQfNniOu4ZZA&amp;select=jPuaET106LcQGf1yTnqEhg', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': ''}]",Christina N.,en,"Full of hype? Check.<br&gt;Lives up to its hype? Check.<br&gt;<br&gt;I was lucky to be at ion at 11am on a Wednesday morning and there were only 3 people in line. I joined the line hoping to try this famous cheese tart.<br&gt;<br&gt;Every customer is only allowed to buy 12, and I ended up getting a dozen, because well, I&amp;#39;m already in line so why not?? <br&gt;<br&gt;The tarts are super delicious when they are fresh out of the oven. Sinfully rich but not too much that it makes you sick. They are pretty pricey at $3.50 per tart, but well, I&amp;#39;m only here once a year."
3,bake-cheese-tart-singapore,WvntDWMQnaEV8agu3gcTug,"{'link': '/user_details?userid=WvntDWMQnaEV8agu3gcTug', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/99pQCSOYpfpY4o0I_CtGPQ/180s.jpg 3.00x', 'markupDisplayName': 'Alma P.', 'displayLocation': 'Tustin, CA', 'altText': 'Alma P.', 'userUrl': '/user_details?userid=WvntDWMQnaEV8agu3gcTug', 'partnerAlias': None, 'friendCount': 843, 'photoCount': 1439, 'reviewCount': 876, 'eliteYear': 2022}",5,11/28/2017,[],Alma P.,en,"Oh my dear Bake.. why oh why, can&amp;#39;t you come to the US??? I&amp;#39;ve tried the impersonators and it&amp;#39;s just NOT the same. Last time I visited I had to wait in a long line to try these tasty treats but luckily this time I was able to walk up and get my favorite treat. SO delicious - if you haven&amp;#39;t tried &amp;#39;em you seriously need to ASAP! :)"
4,bake-cheese-tart-singapore,5m-Vrz3Y5bfMktZwpJpM2A,"{'link': '/user_details?userid=5m-Vrz3Y5bfMktZwpJpM2A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/herDSKhFN0q5qvK3aFM5Bw/180s.jpg 3.00x', 'markupDisplayName': 'Michelle O.', 'displayLocation': 'Jersey City, NJ', 'altText': 'Michelle O.', 'userUrl': '/user_details?userid=5m-Vrz3Y5bfMktZwpJpM2A', 'partnerAlias': None, 'friendCount': 18, 'photoCount': 1597, 'reviewCount': 248, 'eliteYear': 2022}",3,1/3/2017,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/eQtzyrZoQl7H-Y6SEuTulw/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=O3D3-20HkAigzgCf5oDD0g&amp;select=eQtzyrZoQl7H-Y6SEuTulw', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. Tarts on display', 'width': 180, 'height': 180, 'caption': 'Tarts on display'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/m8yD4tPyRXJ9kVmoYIzOnQ/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=O3D3-20HkAigzgCf5oDD0g&amp;select=m8yD4tPyRXJ9kVmoYIzOnQ', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. Boxes', 'width': 180, 'height': 180, 'caption': 'Boxes'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/2wmzSpBdnUe5Fbi5kAh8_Q/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=O3D3-20HkAigzgCf5oDD0g&amp;select=2wmzSpBdnUe5Fbi5kAh8_Q', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. Cheese tart', 'width': 180, 'height': 180, 'caption': 'Cheese tart'}]",Michelle O.,en,"At $3.50 a tart, I feel like a baller for ordering 8 tarts. There is only one item in their menu, which is the yellow tart that you see in the pictures. The tart reminds me of cheesecake filling that has been accidentally put inside the microwave.I refrigerated the tart overnight and it tasted like cheesecake. In the website, it also suggested to freeze the tart for an ice-cream like texture. Pretty cute concept.  The tart shell was buttery and holds up to its molten filling well. The shell was not at all soggy. <br&gt;<br&gt;Overall, this is a good tart, but it was not mind blowing. I would not queue more than 10 minutes to buy this. The start of the queue starts some distance from the store. It is under the escalator near the Royce chocolate shop. They hand you a number after you have reached the head of the queue, you walk to the store and pass your number to the person in the store and then place your order."
5,bake-cheese-tart-singapore,jQhKg1ocjPEopbvfV3Bluw,"{'link': '/user_details?userid=jQhKg1ocjPEopbvfV3Bluw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/rKxW3_6dQAcy9mgUedGjIg/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/rKxW3_6dQAcy9mgUedGjIg/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/rKxW3_6dQAcy9mgUedGjIg/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/rKxW3_6dQAcy9mgUedGjIg/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/rKxW3_6dQAcy9mgUedGjIg/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/rKxW3_6dQAcy9mgUedGjIg/180s.jpg 3.00x', 'markupDisplayName': 'Ellie J.', 'displayLocation': 'Fort Lee, NJ', 'altText': 'Ellie J.', 'userUrl': '/user_details?userid=jQhKg1ocjPEopbvfV3Bluw', 'partnerAlias': None, 'friendCount': 110, 'photoCount': 1710, 'reviewCount': 469, 'eliteYear': None}",5,11/7/2017,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/AjS4fQTiiIZtElAg6nKz7g/300s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=O5lnmofrmtvaYAzsuK974w&amp;select=AjS4fQTiiIZtElAg6nKz7g', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Ellie J.,en,"Before I came to singapore, I heard there are many places selling cheese tarts. One of the cheese tart place was close to my hotel. Bake Cheese Tart from Hokkaido, have a crumbly exterior, fluffy inner texture, and cheesy warm soft filling!! I heard it has up to 3-hour long waiting lines. When I got there, I saw a long line outside of the bakery. But I only waited 15-20mins. If I could, I wanted to buy more but I had to be satisfied with one dozen. It is SD 3.50 per piece.<br&gt;It is just the most heavenly cheese tarts. One of the best cheese tart I&amp;#39;ve ever tasted. If it could last long, I would have bought several boxes to bring home. It&amp;#39;s freshly baked, just so soft and melts in your mouth. I couldn&amp;#39;t stop eating them. Sometimes I still dream about the delicious tarts!"
6,bake-cheese-tart-singapore,MNQRoT1t4Yh5nqBZMmw7Lg,"{'link': '/user_details?userid=MNQRoT1t4Yh5nqBZMmw7Lg', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/20o00dRhBPXI3-JwiTDVZA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/20o00dRhBPXI3-JwiTDVZA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/20o00dRhBPXI3-JwiTDVZA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/20o00dRhBPXI3-JwiTDVZA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/20o00dRhBPXI3-JwiTDVZA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/20o00dRhBPXI3-JwiTDVZA/180s.jpg 3.00x', 'markupDisplayName': 'Len L.', 'displayLocation': 'Tucson, AZ', 'altText': 'Len L.', 'userUrl': '/user_details?userid=MNQRoT1t4Yh5nqBZMmw7Lg', 'partnerAlias': None, 'friendCount': 33, 'photoCount': 3608, 'reviewCount': 167, 'eliteYear': 2022}",5,8/18/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/nEKQSRe4QEjtNfoaItfYjg/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=t6WVf0qa7eOgv0Xpa3WMWw&amp;select=nEKQSRe4QEjtNfoaItfYjg', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. The inside of pure edible gold...', 'width': 180, 'height': 180, 'caption': 'The inside of pure edible gold...'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/-s79kR5FIs16iotHCVkvBQ/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=t6WVf0qa7eOgv0Xpa3WMWw&amp;select=-s79kR5FIs16iotHCVkvBQ', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/Jy0osjH-F9IEi1_Bicf0KA/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=t6WVf0qa7eOgv0Xpa3WMWw&amp;select=Jy0osjH-F9IEi1_Bicf0KA', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/T6Kffft-d5xeXsCKj5P5tw/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=t6WVf0qa7eOgv0Xpa3WMWw&amp;select=T6Kffft-d5xeXsCKj5P5tw', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. BAKE at ION Orchard.', 'width': 180, 'height': 180, 'caption': 'BAKE at ION Orchard.'}]",Len L.,en,Super good!!! Heavenly tarts. But the strange thing is the line was nowhere to be seen. Then we found out that the line was someplace else! How thoughtful of the staff so as not to block the way. <br&gt;<br&gt;The tarts were So Yummy. 5 stars. Go get it now. A tat expensive thought. I guess they need to recoup as their packaging was top notch.
7,bake-cheese-tart-singapore,xhBeTgxlGon8gd_gTop-Lw,"{'link': '/user_details?userid=xhBeTgxlGon8gd_gTop-Lw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/_VPMObCWa50slVUDu0aRMg/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/_VPMObCWa50slVUDu0aRMg/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/_VPMObCWa50slVUDu0aRMg/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/_VPMObCWa50slVUDu0aRMg/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/_VPMObCWa50slVUDu0aRMg/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/_VPMObCWa50slVUDu0aRMg/180s.jpg 3.00x', 'markupDisplayName': 'Stephanie T.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Stephanie T.', 'userUrl': '/user_details?userid=xhBeTgxlGon8gd_gTop-Lw', 'partnerAlias': None, 'friendCount': 295, 'photoCount': 349, 'reviewCount': 131, 'eliteYear': None}",5,7/10/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/HeJrTv3zWnGDEH2WxsTqbA/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=CDOPs_dpgJPBAIxovCeBdg&amp;select=HeJrTv3zWnGDEH2WxsTqbA', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. Love love', 'width': 180, 'height': 180, 'caption': 'Love love'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/D34FaJfmy5UURvnzJLiCjw/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=CDOPs_dpgJPBAIxovCeBdg&amp;select=D34FaJfmy5UURvnzJLiCjw', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. Addicted', 'width': 180, 'height': 180, 'caption': 'Addicted'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/cvYK5VD9jwjZIxhX4FsGqA/180s.jpg', 'link': '/biz_photos/bake-cheese-tart-singapore?reviewid=CDOPs_dpgJPBAIxovCeBdg&amp;select=cvYK5VD9jwjZIxhX4FsGqA', 'altText': 'Photo of Bake Cheese Tart - Singapore, Singapore. Best cheese tart in the world', 'width': 180, 'height': 180, 'caption': 'Best cheese tart in the world'}]",Stephanie T.,en,"I was lucky to have my cousin queue for me once so I didn&amp;#39;t have to. Tried one of the tarts right away and instantly fell in love with it! I&amp;#39;m usually not a fan of something related to cheese but this is stupendous. Literally the only kind of tart I&amp;#39;d eat again and again in my life. It&amp;#39;s just soooo goooood.<br&gt;<br&gt;The tarts are really yummy but the price is a bit on a high side (@$3.5) but I guess that&amp;#39;s fine considering the tarts are flown in from Hokkaido and the rental in Ion.<br&gt;Now that I have tried, I really love it and crave it every moment but I wouldn&amp;#39;t queue more than 15 minutes. I&amp;#39;ll repurchase IF I was in the area, and no sign of long queue."
8,bake-cheese-tart-singapore,4WlVklOsSd409skDsWwQkQ,"{'link': '/user_details?userid=4WlVklOsSd409skDsWwQkQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/H3vxn08fJKq_Hhera5pQFA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/H3vxn08fJKq_Hhera5pQFA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/H3vxn08fJKq_Hhera5pQFA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/H3vxn08fJKq_Hhera5pQFA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/H3vxn08fJKq_Hhera5pQFA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/H3vxn08fJKq_Hhera5pQFA/180s.jpg 3.00x', 'markupDisplayName': 'Cheryl N.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Cheryl N.', 'userUrl': '/user_details?userid=4WlVklOsSd409skDsWwQkQ', 'partnerAlias': None, 'friendCount': 118, 'photoCount': 252, 'reviewCount': 428, 'eliteYear': None}",4,6/23/2016,[],Cheryl N.,en,"Your review helps others learn about great local businesses.Baked Cheese Tarts are the new in thing people! Especially with the famous Japanese BAKE Inc. (BAKE) leading the trend come 29 Apr 2016 with their first S.E.A flagship in Singapore! Located at ION Orchard, the Singapore store will be BAKE CHEESE TART&amp;#39;s flagship store for Southeast Asia. YAY. <br&gt;<br&gt;For those not in the know yet, BAKE hails from Hokkaido, Japan, and that ensures the creamiest and smoothest cream cheese mousse in the snappiest shortcrust tart. The cheese mousse is created by blending three different types of cream cheese together - two from Hokkaido and one from France. The pastry goes through a two-step process which leaves it with a distinct crunchy yet fluffy texture. Absolutely gorgeous i tell you.  <br&gt;<br&gt;To ensure the highest quality, the cheese tarts are actually produced in Hokkaido and flown over to Singapore! Baking is done here so that we can piping hot, creamy and flowy cheese tarts. Such dedication to excellence i say. We can certainly expect the same flavor and quality from BAKE and it&amp;#39;s even fresher than if you beg a friend to bring it back for you.<br&gt;<br&gt;For $3.50 a pop, you can dig into one of these rich creamy babies. I can&amp;#39;t imagine why anyone would stop at 1 though! Get a box of 6 for $19.50 and share the love (WITH ME PLEASE)!"
